Taxa_abr,Nstudy,Study,StudyYear,SuccStage,Mean.Age,Name,MeanHabitaSites,MeanRefForest,PreviousLandUse,Country,Site,Mean_Longitude,Mean_Latitude,Mean_Elevation,Mean_Rainfall,Zoogeographical_Realm_Holt_etal_2013,Zoogeographical_Region_Holt_etal_2013,Olson Biogeographic Realm,Continent_Island,Biome,Ai,Ak,RRR,List,Dissim,Si,Sk,RRS,BGroupOverall,BGroupBRealm,BGroupBiome,BGroupContIsla,Taxa,NStudyTaxa,FSpi,FSpk,RRFSp,Ini,Ink,RRIn,SDi,SDk,RRSD,Gri,Grk,RRGr,Pri,Prk,RRPr,Poi,Pok,RRPo,Sci,Sck,RRSc,Gzi,Gzk,RRGz,PatchPtoA5,PatchPtoA10,PatchPtoA25,PatchPtoA50,PatchPtoA75,PatchPtoA100,PatchArea5,PatchArea10,PatchArea25,PatchArea50,PatchArea75,PatchArea100,nPatches5,nPatches10,nPatches25,nPatches50,nPatches75,nPatches100,p.Forest5km,p.Forest10km,p.Forest25km,p.Forest50km,p.Forest75km,p.Forest100km
B,73,Jones_etal,2003,YSF,NA,73B_Jones_etal_2003_YSF,Sumba_Secondary_Forest,Sumba_Primary_Forest,slash_and_burn_agriculture,Indonesia,Wallacea_Sumba_island,120.029517,-9.946822,540,NA,OR_Oriental,IM_Indo-Malay,Indo Malay,Island,Dry,7.05,6.76,0.042004727,N,NA,NA,NA,NA,BirdsYSF,OR_OrientalBirdsYSF,DryBirdsYSF,IslandBirdsYSF,Birds,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007191423,0.006856753,0.007008008,0.006977485,0.0072015,0.007262433,421141.6847,1176292.292,3994161.216,4066649.393,3628297.591,3156240.163,5,29,63,128,221,272,0.027957686,0.107978655,0.12897578,0.066739206,0.045682419,0.027510185
B,74,Jones_etal,2003,MSF,NA,74B_Jones_etal_2003_MSF,Buru_Secondary_Forest,Buru_Primary_Forest,slash_and_burn_agriculture,Indonesia,Wallacea_Buru_island,126.5067,-3.325347,400,NA,OC_Oceanian,PM_Papuan-Melanesian,Indo Malay,Island,Moist,4.41,4.39,0.004545462,N,NA,NA,NA,NA,BirdsMSF,OC_OceanianBirdsMSF,MoistBirdsMSF,IslandBirdsMSF,Birds,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000511508,0.000273973,0.00464244,0.007275298,0.007461559,0.007417,77658920.04,310208982.8,473794084.3,44793345.85,37070911.42,36954362.17,1,1,4,108,169,180,1,0.995234384,0.97225629,0.620202294,0.357006525,0.213217972
B,75,Zhijun_&_Young,2003,YSF,6,75B_Zhijun_&_Young_2003_YSF,Jinuo_6a.Mengsong_6a,Jinuo_F.Jinuo_E.Mengsong_E.Mengsong_F,slash_and_burn_agriculture,China,Yunnan,100.759339,22,750,1700,OR_Oriental,Or_Oriental,Indo Malay,Continent,Moist,80,104,-0.262364264,N,NA,NA,NA,NA,BirdsYSF,OR_OrientalBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005621781,0.007575344,0.007473519,0.00760638,0.007653834,0.007847785,4684864.461,6509077.965,15743895.79,34907533.87,51343001.09,48075074.17,5,19,71,150,253,494,0.301938073,0.397067415,0.571597238,0.670219844,0.738753983,0.75989056
B,76,Naidoo,2004,YSF,13,76B_Naidoo_2004_YSF,Regen_Forest,Intact_Forest,pasture,Uganda,Mabira_Forest_Reserve,32.916667,0.5,1150,1325,AF_Afrotropical,Af_African,Afrotropic,Continent,Moist,22.5,21.2,0.059514128,Y,0.25,0.75,1,-0.287682072,BirdsYSF,AF_AfrotropicalBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,20,33,29,0.129211731,54,38,0.351397887,14,17,-0.194156014,6,3,0.693147181,2,1,0.693147181,1,0,NA,0,0,NA,0,0,NA,0.000974986,0.00598118,0.00733208,0.007200163,0.007273379,0.007253716,60688232.08,56770564.52,7809895.729,3223397.363,2295817.947,1881196.713,1,3,42,237,550,895,0.772590361,0.544539876,0.168234745,0.097916791,0.071955027,0.053963902
B,77,Schulze_etal,2004,YSF,NA,77B_Schulze_etal_2004_YSF,Young_Secondary_Forest,Near-primary_Forest,pasture,Indonesia,Lore_Lindu_National_Park_central_Sulawesi,120.325,-1.425,1000,3000,OR_Oriental,IM_Indo-Malay,Indo Malay,Island,Moist,20,25,-0.223143551,N,NA,NA,NA,NA,BirdsYSF,OR_OrientalBirdsYSF,MoistBirdsYSF,IslandBirdsYSF,Birds,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.004732886,0.006442228,0.007723137,0.007598974,0.00742113,0.007594516,10040824.21,29454864.63,59228339.43,83674472.07,97913057.22,99140677.05,4,8,29,76,128,210,0.505584757,0.75184891,0.879898159,0.81501571,0.714068379,0.667415536
B,78,Waltert_etal,2004,YSF,5.5,78B_Waltert_etal_2004_YSF,Young_Secondary_Forest,Near-primary_Forest,pasture,Indonesia,Lore_Lindu_National_Park_central_Sulawesi,120.1875,-1.25833325,1000,3000,OR_Oriental,IM_Indo-Malay,Indo Malay,Island,Moist,16,25,-0.446287103,N,NA,NA,NA,NA,BirdsYSF,OR_OrientalBirdsYSF,MoistBirdsYSF,IslandBirdsYSF,Birds,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.003586145,0.000434569,0.006525068,0.007416678,0.007537937,0.007462859,37495350.86,295689832.4,255554393.7,57491853.94,78926931.82,86399543.51,2,1,7,105,151,215,0.953564779,0.943115208,0.916424906,0.773776152,0.678985903,0.595500662
B,79,Antogiovanni_&_Metzger,2005,YSF,16,79B_Antogiovanni_&_Metzger_2005_YSF,Vismia_and_Cecropia,Continuous_Forest,pasture,Brazil,BDFFP_Biological_Dynamics_of_Forest_Fragments_Project,-60,-2.333333,150,2500,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,5.5,7,-0.241162057,Y,0.121794875,0.878205125,1,-0.129875085,BirdsYSF,NT_NeotropicalBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,23,5.5,7,-0.241162057,5.5,7,-0.241162057,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.000938639,0.00042241,0.00014448,0.000114696,0.00690815,0.00720384,70890777.23,301926382.5,1931773679,7686951748,675640353.3,87477205.85,1,1,1,1,25,308,0.902216749,0.962860546,0.989946063,0.985128119,0.962313897,0.863748913
B,80,Becker_&_Agreda,2005,MSF,45,80B_Becker_&_Agreda_2005_MSF,Secondary,Mature,pasture,Ecuador,Machalilla_National_Park_Cerro_San_Sebastian,-80.5,-1.5,700,375,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Dry,60,42,0.356674944,N,NA,NA,NA,NA,BirdsMSF,NT_NeotropicalBirdsMSF,DryBirdsMSF,ContinentBirdsMSF,Birds,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007108824,0.007432521,0.007685615,0.00779249,0.007736488,0.007596135,691148.1478,670348.7051,586339.6085,1180666.17,913143.8868,932461.9538,17,58,235,486,889,1373,0.146271353,0.123950587,0.070587539,0.073523854,0.046281623,0.041030848
B,81,Pons_&_Wendenburg,2005,ES,0,81B_Pons_&_Wendenburg_2005_ES,Savanna,Unburned_primary_forest,pasture,Madagascar,Ankarafantsika_region,46.75,-16.31667,75,1507,MA_Madagascan,Ma_Madagascan,Afrotropic,Island,Dry,4.5,8.3,-0.612178118,Y,0.7307692,0.2692308,1,-1.312186275,BirdsES,MA_MadagascanBirdsES,DryBirdsES,IslandBirdsES,Birds,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006179511,0.006859436,0.007545858,0.007402489,0.007626557,0.007690388,656988.5802,858564.6219,892465.3545,1084951.508,880800.6621,768767.8873,5,11,49,116,162,270,0.041487012,0.030509366,0.022371405,0.016121602,0.00811552,0.006646654
B,81,Pons_&_Wendenburg,2005,YSF,6,81B_Pons_&_Wendenburg_2005_YSF,Burned_forest_initial_succession,Unburned_primary_forest,pasture,Madagascar,Ankarafantsika_region,46.75,-16.31667,75,1507,MA_Madagascan,Ma_Madagascan,Afrotropic,Island,Dry,10.9,8.3,0.272507274,Y,0.1884058,0.8115942,1,-0.208754817,BirdsYSF,MA_MadagascanBirdsYSF,DryBirdsYSF,IslandBirdsYSF,Birds,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006179511,0.006859436,0.007545858,0.007402489,0.007626557,0.007690388,656988.5802,858564.6219,892465.3545,1084951.508,880800.6621,768767.8873,5,11,49,116,162,270,0.041487012,0.030509366,0.022371405,0.016121602,0.00811552,0.006646654
B,82,Sodhi_etal,2005,MSF,40,82B_Sodhi_etal_2005_MSF,SEC_Secondary_forest,PRI_Prymary_forest,pasture,Indonesia,Lore_Lindu_National_Park_central_Sulawesi,120.05,-1.0916665,1000,3000,OR_Oriental,IM_Indo-Malay,Indo Malay,Island,Moist,1.9,2.6,-0.313657559,Y,0.137931,0.862069,1,-0.148419965,BirdsMSF,OR_OrientalBirdsMSF,MoistBirdsMSF,IslandBirdsMSF,Birds,26,18,17,0.057158414,12,12,0,10,10,0,2,2,0,4,4,0,1,1,0,0,0,NA,0,0,NA,0.004685238,0.006459788,0.006404888,0.007566094,0.007512383,0.007396822,36215561.29,53543478.82,58912947.33,60771972.16,64304277,69316314.91,2,5,26,95,166,230,0.921421531,0.853143405,0.78466651,0.739864537,0.608301057,0.511094276
B,83,Waltert_etal,2005,MSF,NA,83B_Waltert_etal_2005_MSF,Secondary_Forest,Near-primary_Forest,abandoned_agriculture,Cameroon,Korup_National_Park_support_zone,8.95,5.25,250,5750,AF_Afrotropical,GC_Guineo_Congolian,Afrotropic,Continent,Moist,74.5,79.7,-0.06747046,N,NA,NA,NA,NA,BirdsMSF,AF_AfrotropicalBirdsMSF,MoistBirdsMSF,ContinentBirdsMSF,Birds,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000512775,0.000271324,0.00013613,0.005843872,0.007595995,0.00756503,79171373.15,312854619.7,1945232125,2533412999,97806809.36,57251695.51,1,1,1,3,162,447,1,0.998635781,0.995719995,0.974249947,0.902782278,0.820379099
B,84,Wijesinghe_etal,2005,YSF,6,84B_Wijesinghe_etal_2005_YSF,Abandoned,Unlogged,abandoned_agriculture,Sri Lanka,Sinhara_forest,80.359444,6.357222,700,4375,OR_Oriental,Or_Oriental,Indo Malay,Island,Moist,32,46,-0.362905494,Y,0.5128205,0.4871795,1,-0.719122641,BirdsYSF,OR_OrientalBirdsYSF,MoistBirdsYSF,IslandBirdsYSF,Birds,28,5,24,-1.568615918,17,24,-0.344840486,8,15,-0.628608659,3,3,0,3,2,0.405465108,0,1,NA,1,1,0,0,0,NA,0.001355171,0.004761081,0.007502381,0.00724648,0.007347084,0.007364069,63938333.19,135098936.6,65739282.92,17053401.26,12510517.8,11110462.1,1,2,23,245,487,746,0.822068515,0.865240358,0.775752104,0.535643946,0.347145969,0.265675626
B,85,Marsden_etal,2006,YSF,3.333333333,85B_Marsden_etal_2006_YSF,New_gardens,Primary_Forest,abandoned_agriculture,Papua New Guinea,Crater_Mountain_Wildlife_Management_Area,145.083333,-6.716667,683.5,7250,OC_Oceanian,PM_Papuan-Melanesian,Australasia,Island,Moist,9.75,10.3,-0.05487661,N,NA,NA,NA,NA,BirdsYSF,OC_OceanianBirdsYSF,MoistBirdsYSF,IslandBirdsYSF,Birds,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000513445,0.000259513,0.000107721,0.000119992,0.007027039,0.00765083,78964849.22,312463059.3,1950346867,7633268757,268996201.7,122918001.1,1,1,1,1,61,228,1,1,0.999129332,0.97901572,0.934650491,0.898195751
B,85,Marsden_etal,2006,MSF,14,85B_Marsden_etal_2006_MSF,Old_gardens,Primary_Forest,abandoned_agriculture,Papua New Guinea,Crater_Mountain_Wildlife_Management_Area,145.083333,-6.716667,683.5,7250,OC_Oceanian,PM_Papuan-Melanesian,Australasia,Island,Moist,10,10.3,-0.029558802,N,NA,NA,NA,NA,BirdsMSF,OC_OceanianBirdsMSF,MoistBirdsMSF,IslandBirdsMSF,Birds,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000513445,0.000259513,0.000107721,0.000119992,0.007027039,0.00765083,78964849.22,312463059.3,1950346867,7633268757,268996201.7,122918001.1,1,1,1,1,61,228,1,1,0.999129332,0.97901572,0.934650491,0.898195751
B,86,Peh_etal,2006,ES,0,86B_Peh_etal_2006_ES,Open_areas,Forest1.Forest2,abandoned_agriculture,Malaysia,Agricultural_lands_NW_Johor,103.53333,2.06667,120,2310,OR_Oriental,IM_Indo-Malay,Indo Malay,Continent,Moist,53.1,194.2,-1.296711628,N,NA,NA,NA,NA,BirdsES,OR_OrientalBirdsES,MoistBirdsES,ContinentBirdsES,Birds,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000717105,0.004613985,0.006894143,0.007361515,0.007469803,0.007330154,73465877.16,132516211.6,94061416.49,57586049.35,30727427.33,23188328.87,1,2,16,101,332,557,0.934944441,0.846128571,0.770758728,0.745314658,0.581233322,0.41407755
B,87,Renner_etal,2006,YSF,7,87B_Renner_etal_2006_YSF,Secondary_Forest,Primary_Forest,slash_and_burn_agriculture,Guatemala,Sierra_Yalijux,-90.066667,15.383333,2250,4000,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,55,51,0.075507553,N,NA,NA,NA,NA,BirdsYSF,PN_PanamanianBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005031089,0.005803993,0.007395728,0.00751052,0.007501157,0.007473221,23236038.02,40319338.16,62902292.26,42574851,19531982.1,14917466.97,3,6,23,126,494,998,0.88681487,0.774069354,0.740394257,0.686727023,0.549316542,0.476825308
B,88,Barlow_etal_a,2007,YSF,16,88B_Barlow_etal_a_2007_YSF,Secondary_Forest,Primary_Forest,plantation,Brazil,Jari_River,-52.5,-0.975,100,2115,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,41.4,56.5,-0.310959757,Y,0.547541,0.452459,1,-0.793058128,BirdsYSF,NT_NeotropicalBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,32,55,121,-0.78845736,79,113,-0.357939966,24,34,-0.348306694,11,30,-1.003302109,1,4,-1.386294361,10,9,0.105360516,0,0,NA,0,0,NA,0.000771726,0.006558096,0.006638097,0.007287019,0.007216177,0.007452457,73074717.85,36384738.38,87862845.58,181185634.6,82294525.09,67914362.12,1,7,19,39,180,377,0.928594896,0.812438363,0.85526656,0.90556865,0.843948053,0.820753788
B,89,Barlow_etal_b,2007,YSF,17,89B_Barlow_etal_b_2007_YSF,secondary_Forest,Primary_Forest,plantation,Brazil,Jari_River,-52.5,-0.975,100,2115,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,120,180,-0.405465108,N,NA,NA,NA,NA,BirdsYSF,NT_NeotropicalBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000771726,0.006558096,0.006638097,0.007287019,0.007216177,0.007452457,73074717.85,36384738.38,87862845.58,181185634.6,82294525.09,67914362.12,1,7,19,39,180,377,0.928594896,0.812438363,0.85526656,0.90556865,0.843948053,0.820753788
B,90,Borges,2007,YSF,4,90B_Borges_2007_YSF,Young1.2.3.4,Old10.9.11.12,slash_and_burn_agriculture,Brazil,Jau_National_Park,-61.45,-1.9,150,2500,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,29.8,28.5,0.044604306,N,NA,NA,NA,NA,BirdsYSF,NT_NeotropicalBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001343042,0.006352824,0.004453723,0.004925172,0.006619505,0.006966886,61939515.14,47287616.04,244523780.4,719224563,636490128.9,446805902.6,1,5,7,10,26,66,0.789413182,0.753210833,0.877107265,0.921631737,0.942831543,0.945399781
B,90,Borges,2007,MSF,11,90B_Borges_2007_MSF,Middle_aged5.6.7.8,Old10.9.11.12,slash_and_burn_agriculture,Brazil,Jau_National_Park,-61.45,-1.9,150,2500,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,40.3,28.5,0.346447382,N,NA,NA,NA,NA,BirdsMSF,NT_NeotropicalBirdsMSF,MoistBirdsMSF,ContinentBirdsMSF,Birds,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001343042,0.006352824,0.004453723,0.004925172,0.006619505,0.006966886,61939515.14,47287616.04,244523780.4,719224563,636490128.9,446805902.6,1,5,7,10,26,66,0.789413182,0.753210833,0.877107265,0.921631737,0.942831543,0.945399781
B,91,King_etal,2007,ES,0,91B_King_etal_2007_ES,Pasture,Primary_Forest,pasture,Nicaragua,Siuna,-85.833333,13.666667,385,NA,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,48,71,-0.391478866,Y,0.6470588,0.3529412,1,-1.041453808,BirdsES,PN_PanamanianBirdsES,MoistBirdsES,ContinentBirdsES,Birds,35,4,34,-2.140066163,20,41,-0.717839793,11,10,0.09531018,13,10,0.262364264,0,0,NA,4,10,-0.916290732,0,0,NA,0,0,NA,NA,0.007979056,0.007362141,0.007579674,0.007584487,0.007613599,NA,969750.9668,4992298.006,6185087.265,7322704.719,6919475.269,NA,9,83,373,830,1543,0,0.028449549,0.212880075,0.295563405,0.346114444,0.341961834
B,91,King_etal,2007,YSF,NA,91B_King_etal_2007_YSF,Secondary_Forest,Primary_Forest,slash_and_burn_agriculture,Nicaragua,Siuna,-85.833333,13.666667,385,NA,PN_Panamanian,Pa_Panamanian,Neotropic,Continent,Moist,72,71,0.013986242,Y,0.3006993,0.6993007,1,-0.357674443,BirdsYSF,PN_PanamanianBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,35,31,34,-0.09237332,44,41,0.070617567,10,10,0,10,10,0,0,0,NA,8,10,-0.223143551,0,0,NA,0,0,NA,NA,0.007979056,0.007362141,0.007579674,0.007584487,0.007613599,NA,969750.9668,4992298.006,6185087.265,7322704.719,6919475.269,NA,9,83,373,830,1543,0,0.028449549,0.212880075,0.295563405,0.346114444,0.341961834
B,92,Odea_&_Whittaker,2007,YSF,17.5,92B_Odea_&_Whittaker_2007_YSF,Secondary_Forest,Primary_Forest,abandoned_agriculture,Ecuador,Maquipuna_and_Santa_Lucia_Reserves_Pichincha,-78.6833335,0.025,1150,3200,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,107,80,0.2908022,Y,0.2255639,0.7744361,1,-0.255620127,BirdsYSF,NT_NeotropicalBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,36,43,38,0.123613956,76,68,0.111225635,48,40,0.182321557,3,1,1.098612289,0,1,NA,14,15,-0.068992871,0,0,NA,0,0,NA,0.004720302,0.005924287,0.00718379,0.007291074,0.007160802,0.007210715,37076751.72,68543908.44,23477398.59,22070003.88,11831354.15,11903172.83,2,4,58,210,746,1313,0.941100767,0.874842457,0.698064557,0.593802518,0.502964318,0.501046693
B,93,Parry_etal,2007,YSF,16,93B_Parry_etal_2007_YSF,Secondary_Forest,Primary_Forest,plantation,Brazil,Jari_River,-52.6,-0.883333,100,2115,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,12.3,14.3,-0.150660275,Y,0.2,0.8,1,-0.223143551,BirdsYSF,NT_NeotropicalBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,37,3,5,-0.510825624,2,3,-0.405465108,4,4,0,3,4,-0.287682072,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.000824732,0.006801262,0.006532755,0.006863147,0.007364754,0.007323503,72862889.03,25735865.66,90799647.8,292015655.9,125728589.9,87206202.12,1,9,18,25,126,307,0.926259584,0.737378095,0.837048514,0.935500272,0.902645975,0.858301505
B,94,Aerts_etal,2008,ES,0,94B_Aerts_etal_2008_ES,Grazing_land,Forest_fragments,pasture,Ethiopia,Geba_river_central_Tigray,39.35,13.616667,1900,625,AF_Afrotropical,Af_African,Afrotropic,Continent,Savannahs,42.7,70.3,-0.498572879,Y,0.5207373,0.4792627,1,-0.735506398,BirdsES,AF_AfrotropicalBirdsES,SavannahsBirdsES,ContinentBirdsES,Birds,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007677088,0.007610619,0.007844643,NA,NA,NA,311770.0199,359007.9017,415693.3599,NA,NA,NA,2,11,24,0,0,0,7.99E-05,0.000224869,0.000319571
B,94,Aerts_etal,2008,YSF,10,94B_Aerts_etal_2008_YSF,Exclosure,Forest_fragments,pasture,Ethiopia,Geba_river_central_Tigray,39.35,13.616667,1900,625,AF_Afrotropical,Af_African,Afrotropic,Continent,Savannahs,45.2,70.3,-0.441674712,Y,0.3675214,0.6324786,1,-0.458108893,BirdsYSF,AF_AfrotropicalBirdsYSF,SavannahsBirdsYSF,ContinentBirdsYSF,Birds,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007677088,0.007610619,0.007844643,NA,NA,NA,311770.0199,359007.9017,415693.3599,NA,NA,NA,2,11,24,0,0,0,7.99E-05,0.000224869,0.000319571
B,95,Farwig_etal,2008,MSF,25,95B_Farwig_etal_2008_MSF,Secondary_Forest,Natural_forest,pasture,Kenya,Kakamega_Forest,34.8583335,0.25,1600,1960,AF_Afrotropical,Af_African,Afrotropic,Continent,Moist,21,24.5,-0.15415068,Y,0.3493976,0.6506024,1,-0.429856576,BirdsMSF,AF_AfrotropicalBirdsMSF,MoistBirdsMSF,ContinentBirdsMSF,Birds,39,15,19,-0.236388778,28,28,0,10,10,0,2,2,0,1,0,NA,1,0,NA,0,0,NA,0,0,NA,0.00115215,0.002256865,0.004389316,0.006334875,0.006827025,0.007147746,39320229.09,77678822.15,33742740.07,7973827.362,6697074.936,4862489.897,1,2,10,51,115,362,0.498274918,0.495653901,0.172992461,0.052132486,0.043893309,0.056438965
B,96,Ranganathan_etal,2008,YSF,NA,96B_Ranganathan_etal_2008_YSF,Shrub,Intact_Forest,pasture,India,Uttara_Kannada_district,74.439933,14.425019,300,NA,OR_Oriental,Or_Oriental,Indo Malay,Continent,Moist,19,34.66666667,-0.601339631,Y,0.849368856,0.150631144,0.771913771,-1.634038752,BirdsYSF,OR_OrientalBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,40,0.5,7.833333333,-2.751535313,9.666666667,15,-0.43936666,3.833333333,13.66666667,-1.271225031,1.666666667,1.333333333,0.223143551,2.666666667,2.333333333,0.133531393,0.166666667,1.166666667,-1.945910149,1,1.166666667,-0.15415068,0,0,NA,0.008788893,0.006053534,0.007007956,0.007384261,0.007649382,0.007611811,207134.1097,2485609.316,16290488.51,12790147.69,6816271.283,4747504.71,1,12,34,135,465,912,0.002653153,0.094801852,0.283456344,0.221238602,0.180475423,0.13867837
B,97,Pardini_etal,2009,YSF,12,97B_Pardini_etal_2009_YSF,Secondary_Forest,IL,pasture,Brazil,Una_Biological_Reserve_Bahia,-39.066667,-15.283333,0,2000,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,74,66,0.114410351,N,NA,NA,NA,NA,BirdsYSF,NT_NeotropicalBirdsYSF,MoistBirdsYSF,ContinentBirdsYSF,Birds,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005760311,0.006346969,0.00708044,0.007036654,0.006929635,0.006983807,7304198.186,9903997.54,11757870.82,12198423.64,11063315.47,11624464.27,5,15,66,200,375,538,0.46026044,0.475906998,0.397156403,0.312337164,0.236193684,0.200294557
B,98,Parry_etal,2009,MSF,15,98B_Parry_etal_2009_MSF,Secondary_Forest,Primary_Forest,plantation,Brazil,Jari_River,-52.6,-0.883333,100,2115,NT_Neotropical,Am_Amazonian,Neotropic,Continent,Moist,4,6,-0.405465108,Y,0.2,0.8,1,-0.223143551,BirdsMSF,NT_NeotropicalBirdsMSF,MoistBirdsMSF,ContinentBirdsMSF,Birds,42,2,4,-0.693147181,0,1,NA,2,3,-0.405465108,2,2,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0.006125929,0.005896771,0.00704563,0.007115575,0.007530464,0.007306916,22222112.78,21346048.72,84075159.5,329903192.7,158796593.4,95856688.35,3,10,19,22,99,278,0.845481928,0.679836456,0.818102628,0.93003261,0.895756528,0.854294013
B,99,Woinarski_etal,2009,ES,0,99B_Woinarski_etal_2009_ES,Cleared,Intact_Forest,pasture,Australia,Daly_River,130.111389,-13.715278,100,1200,AU_Australian,Au_Australian,Australasia,Continent,Savannahs,6,16.65,-1.020650747,Y,0.568,0.432,1,-0.839329691,BirdsES,AU_AustralianBirdsES,SavannahsBirdsES,ContinentBirdsES,Birds,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008775604,0.008204264,0.008187257,0.008102335,0.00810706,NA,207761.9205,487604.5073,417262.4345,451632.1961,423094.1134,NA,2,49,239,374,494,0,0.001151062,0.012211767,0.012757916,0.009606276,0.006689493
B,99,Woinarski_etal,2009,MSF,35,99B_Woinarski_etal_2009_MSF,Regrowth,Intact_Forest,pasture,Australia,Daly_River,130.111389,-13.715278,100,1200,AU_Australian,Au_Australian,Australasia,Continent,Savannahs,11.89,16.65,-0.336712506,Y,0.2619048,0.7380952,1,-0.303682465,BirdsMSF,AU_AustralianBirdsMSF,SavannahsBirdsMSF,ContinentBirdsMSF,Birds,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008775604,0.008204264,0.008187257,0.008102335,0.00810706,NA,207761.9205,487604.5073,417262.4345,451632.1961,423094.1134,NA,2,49,239,374,494,0,0.001151062,0.012211767,0.012757916,0.009606276,0.006689493
